"data_category","action","action_name","column_name","event_name","seat_location","old_value","new_value","upd_user","upd_datetime"
"Reclass","U","Update","Hold Class","E6BB0515","312/3/17-25","SEASON","DIST-OPEN","BRA506","2026-01-24 15:04:36.167"
"Reclass","U","Update","Hold Class","E6BB0515","118/10/9-13","DIST-OPEN","HOLD","BRA509","2026-01-08 10:11:47.366"
"Reclass","U","Update","Hold Class","E6BB0515","320/3/20-27","HOLD","DIST-OPEN","BRA505","2026-01-14 21:49:49.852"
"Reclass","U","Update","Hold Class","E6BB0515","318/7/17-20","DIST-OPEN","HOLD","BRA510","2026-04-13 01:10:11.504"
"Reclass","U","Update","Hold Class","E6BB0515","105/8/7-8","GROUP","DIST-OPEN","BRA506","2026-03-19 10:11:32.138"
"Reclass","U","Update","Hold Class","E6BB0515","319/7/18-20","GROUP","DIST-OPEN","BRA509","2026-02-21 02:59:41.024"
"Reclass","U","Update","Hold Class","E6BB0515","406/5/7-11","GROUP","DIST-OPEN","BRA504","2025-12-15 21:42:35.428"
"Reclass","U","Update","Hold Class","E6BB0515","314/9/4-7","DIST-OPEN","HOLD","BRA506","2026-01-25 23:22:29.748"
"Reclass","U","Update","Hold Class","E6BB0515","115/7/13-15","HOLD","COMP","BRA508","2026-04-17 04:08:26.899"
"Reclass","U","Update","Hold Class","E6BB0515","318/9/11-11","DIST-OPEN","HOLD","BRA500","2026-04-22 14:14:36.092"
"Reclass","U","Update","Hold Class","E6BB0515","304/4/4-7","SEASON","DIST-OPEN","BRA507","2026-02-13 02:04:26.248"
"Reclass","U","Update","Hold Class","E6BB0515","306/2/15-21","SEASON","DIST-OPEN","BRA509","2026-01-06 05:36:58.892"
"Reclass","U","Update","Hold Class","E6BB0515","119/4/16-20","DIST-OPEN","HOLD","BRA506","2025-11-25 08:44:44.814"
"Reclass","U","Update","Hold Class","E6BB0515","213/6/16-16","SEASON","DIST-OPEN","BRA502","2026-02-17 10:23:54.982"
"Reclass","U","Update","Hold Class","E6BB0515","207/2/13-19","HOLD","DIST-OPEN","BRA510","2026-03-31 22:43:46.978"
"Reclass","U","Update","Hold Class","E6BB0515","101/1/18-23","HOLD","COMP","BRA505","2025-11-28 14:54:49.621"
"Reclass","U","Update","Hold Class","E6BB0515","212/6/19-27","DIST-OPEN","HOLD","BRA500","2026-01-16 13:24:53.720"
"Reclass","U","Update","Hold Class","E6BB0515","215/10/17-19","HOLD","DIST-OPEN","BRA504","2026-02-28 23:33:48.815"
"Reclass","U","Update","Hold Class","E6BB0515","205/7/6-13","HOLD","COMP","BRA500","2026-02-27 21:21:24.166"
"Reclass","U","Update","Hold Class","E6BB0515","211/6/5-11","HOLD","COMP","BRA500","2026-03-26 06:17:28.213"
"Reclass","U","Update","Hold Class","E6BB0516","219/4/17-24","DIST-OPEN","HOLD","BRA501","2026-01-31 16:15:22.015"
"Reclass","U","Update","Hold Class","E6BB0516","214/5/1-9","SEASON","DIST-OPEN","BRA504","2026-05-02 06:59:17.742"
"Reclass","U","Update","Hold Class","E6BB0516","216/6/18-18","DIST-OPEN","HOLD","BRA501","2026-03-12 22:32:04.540"
"Reclass","U","Update","Hold Class","E6BB0516","214/8/10-14","HOLD","DIST-OPEN","BRA501","2026-04-18 09:22:47.921"
"Reclass","U","Update","Hold Class","E6BB0516","211/3/4-5","GROUP","DIST-OPEN","BRA505","2026-04-23 20:54:39.085"
"Reclass","U","Update","Hold Class","E6BB0516","306/2/16-24","HOLD","DIST-OPEN","BRA505","2025-12-17 02:19:30.693"
"Reclass","U","Update","Hold Class","E6BB0516","304/5/14-18","HOLD","COMP","BRA506","2026-04-10 06:35:16.595"
"Reclass","U","Update","Hold Class","E6BB0516","303/1/14-15","GROUP","DIST-OPEN","BRA502","2026-01-18 17:13:50.214"
"Reclass","U","Update","Hold Class","E6BB0516","105/2/19-23","DIST-OPEN","HOLD","BRA506","2026-02-05 06:10:33.301"
"Reclass","U","Update","Hold Class","E6BB0516","312/10/2-9","SEASON","DIST-OPEN","BRA502","2026-02-03 18:18:38.294"
"Reclass","U","Update","Hold Class","E6BB0516","301/4/17-24","HOLD","DIST-OPEN","BRA505","2025-12-22 21:10:23.790"
"Reclass","U","Update","Hold Class","E6BB0516","313/6/17-22","DIST-OPEN","HOLD","BRA509","2026-02-27 06:22:01.130"
"Reclass","U","Update","Hold Class","E6BB0516","103/2/17-25","SEASON","DIST-OPEN","BRA502","2026-04-12 23:51:08.684"
"Reclass","U","Update","Hold Class","E6BB0516","212/9/10-15","GROUP","DIST-OPEN","BRA505","2026-01-30 03:17:53.562"
"Reclass","U","Update","Hold Class","E6BB0516","206/8/14-20","HOLD","DIST-OPEN","BRA502","2026-03-09 12:32:06.532"
"Reclass","U","Update","Hold Class","E6BB0516","206/10/10-10","HOLD","DIST-OPEN","BRA505","2025-12-16 20:19:31.138"
"Reclass","U","Update","Hold Class","E6BB0516","305/6/9-15","SEASON","DIST-OPEN","BRA509","2026-01-16 20:57:13.943"
"Reclass","U","Update","Hold Class","E6BB0516","105/2/7-12","DIST-OPEN","HOLD","BRA502","2025-12-03 15:27:08.164"
"Reclass","U","Update","Hold Class","E6BB0516","101/1/9-13","SEASON","DIST-OPEN","BRA507","2025-12-17 18:36:37.261"
"Reclass","U","Update","Hold Class","E6BB0517","317/7/18-21","DIST-OPEN","HOLD","BRA502","2025-11-16 00:12:54.600"
"Reclass","U","Update","Hold Class","E6BB0517","114/7/3-10","HOLD","DIST-OPEN","BRA509","2026-05-16 20:44:08.943"
"Reclass","U","Update","Hold Class","E6BB0517","201/3/20-25","HOLD","DIST-OPEN","BRA508","2026-03-18 13:25:53.718"
"Reclass","U","Update","Hold Class","E6BB0517","408/3/4-12","SEASON","DIST-OPEN","BRA508","2025-11-28 12:22:46.689"
"Reclass","U","Update","Hold Class","E6BB0517","107/6/8-8","HOLD","DIST-OPEN","BRA503","2025-11-22 23:06:39.629"
"Reclass","U","Update","Hold Class","E6BB0517","403/5/3-3","HOLD","DIST-OPEN","BRA508","2026-03-18 14:57:05.276"
"Reclass","U","Update","Hold Class","E6BB0520","303/4/15-20","HOLD","COMP","BRA508","2026-04-22 23:23:05.086"
"Reclass","U","Update","Hold Class","E6BB0520","320/8/3-7","HOLD","DIST-OPEN","BRA500","2026-01-05 14:24:54.306"
"Reclass","U","Update","Hold Class","E6BB0520","119/3/6-13","GROUP","DIST-OPEN","BRA503","2026-03-23 13:05:42.338"
"Reclass","U","Update","Hold Class","E6BB0520","114/3/8-12","GROUP","DIST-OPEN","BRA503","2025-12-19 15:51:24.416"
"Reclass","U","Update","Hold Class","E6BB0520","320/2/13-17","HOLD","DIST-OPEN","BRA502","2025-12-27 05:28:09.037"
"Reclass","U","Update","Hold Class","E6BB0522","318/7/11-19","SEASON","DIST-OPEN","BRA509","2026-03-21 00:13:11.725"
"Reclass","U","Update","Hold Class","E6BB0522","105/9/6-9","DIST-OPEN","HOLD","BRA505","2026-03-16 21:52:38.785"
"Reclass","U","Update","Hold Class","E6BB0522","201/8/19-25","HOLD","DIST-OPEN","BRA501","2026-01-28 10:42:16.487"
"Reclass","U","Update","Hold Class","E6BB0522","119/7/15-22","SEASON","DIST-OPEN","BRA510","2026-01-29 06:53:12.028"
"Reclass","U","Update","Hold Class","E6BB0522","107/9/15-18","HOLD","COMP","BRA502","2026-02-09 08:28:52.947"
"Reclass","U","Update","Hold Class","E6BB0522","107/10/12-13","SEASON","DIST-OPEN","BRA505","2026-04-06 23:25:43.127"
"Reclass","U","Update","Hold Class","E6BB0522","304/6/18-26","DIST-OPEN","HOLD","BRA505","2025-12-12 20:47:47.405"
"Reclass","U","Update","Hold Class","E6BB0522","101/8/19-24","DIST-OPEN","HOLD","BRA503","2025-12-27 20:26:59.850"
"Reclass","U","Update","Hold Class","E6BB0522","206/10/14-18","HOLD","COMP","BRA510","2026-05-04 10:17:28.550"
"Reclass","U","Update","Hold Class","E6BB0522","307/5/6-13","DIST-OPEN","HOLD","BRA509","2025-12-31 17:21:57.322"
"Reclass","U","Update","Hold Class","E6BB0522","304/9/9-13","HOLD","COMP","BRA503","2026-05-09 18:16:10.877"
"Reclass","U","Update","Hold Class","E6BB0522","206/2/4-8","SEASON","DIST-OPEN","BRA506","2025-12-05 03:26:15.748"
"Reclass","U","Update","Hold Class","E6BB0522","212/1/4-9","HOLD","COMP","BRA500","2026-03-03 14:55:29.634"
"Reclass","U","Update","Hold Class","E6BB0522","215/2/9-9","HOLD","DIST-OPEN","BRA502","2025-11-15 22:30:35.319"
"Reclass","U","Update","Hold Class","E6BB0522","303/3/14-14","DIST-OPEN","HOLD","BRA509","2026-04-21 14:58:51.083"
"Reclass","U","Update","Hold Class","E6BB0523","104/7/12-16","SEASON","DIST-OPEN","BRA507","2026-02-10 17:59:53.799"
"Reclass","U","Update","Hold Class","E6BB0523","201/2/16-22","DIST-OPEN","HOLD","BRA507","2025-12-07 07:16:10.467"
"Reclass","U","Update","Hold Class","E6BB0523","214/7/2-5","DIST-OPEN","HOLD","BRA506","2025-11-11 01:00:47.008"
"Reclass","U","Update","Hold Class","E6BB0523","216/6/14-18","HOLD","COMP","BRA507","2025-11-21 16:56:46.489"
"Reclass","U","Update","Hold Class","E6BB0523","407/2/18-25","HOLD","COMP","BRA503","2026-05-14 22:56:12.629"
"Reclass","U","Update","Hold Class","E6BB0523","218/2/11-16","HOLD","DIST-OPEN","BRA509","2026-05-17 02:32:12.923"
"Reclass","U","Update","Hold Class","E6BB0523","103/4/7-12","HOLD","DIST-OPEN","BRA507","2025-12-16 16:17:36.919"
"Reclass","U","Update","Hold Class","E6BB0523","217/3/17-23","DIST-OPEN","HOLD","BRA501","2026-02-01 07:34:05.164"
"Reclass","U","Update","Hold Class","E6BB0523","219/5/17-19","DIST-OPEN","HOLD","BRA502","2026-01-31 14:59:46.313"
"Reclass","U","Update","Hold Class","E6BB0523","210/4/12-12","SEASON","DIST-OPEN","BRA508","2026-03-01 19:03:48.546"
"Reclass","U","Update","Hold Class","E6BB0523","104/2/6-8","GROUP","DIST-OPEN","BRA500","2026-03-13 03:31:58.703"
"Reclass","U","Update","Hold Class","E6BB0523","403/3/6-9","HOLD","DIST-OPEN","BRA505","2026-02-25 01:00:53.253"
"Reclass","U","Update","Hold Class","E6BB0523","403/8/1-6","HOLD","COMP","BRA502","2026-02-28 09:40:29.774"
"Reclass","U","Update","Hold Class","E6BB0523","118/9/10-13","HOLD","DIST-OPEN","BRA500","2026-03-19 23:27:38.924"
"Reclass","U","Update","Hold Class","E6BB0523","109/1/14-17","HOLD","DIST-OPEN","BRA503","2026-03-09 17:39:24.597"
"Reclass","U","Update","Hold Class","E6BB0523","309/7/5-10","GROUP","DIST-OPEN","BRA501","2025-12-09 12:43:31.238"
"Reclass","U","Update","Hold Class","E6BB0523","104/5/12-20","HOLD","COMP","BRA505","2026-01-03 13:31:48.847"
"Reclass","U","Update","Hold Class","E6BB0523","104/4/13-20","SEASON","DIST-OPEN","BRA503","2026-03-02 02:12:25.237"
"Reclass","U","Update","Hold Class","E6BB0524","106/9/10-10","HOLD","COMP","BRA510","2026-03-03 12:49:40.736"
"Reclass","U","Update","Hold Class","E6BB0524","111/1/1-3","GROUP","DIST-OPEN","BRA509","2026-01-05 02:59:51.852"
"Reclass","U","Update","Hold Class","E6BB0524","120/6/4-11","HOLD","DIST-OPEN","BRA504","2026-03-12 22:29:33.478"
"Reclass","U","Update","Hold Class","E6BB0524","201/6/3-11","SEASON","DIST-OPEN","BRA509","2026-02-11 20:51:12.722"
"Reclass","U","Update","Hold Class","E6BB0524","314/9/7-14","HOLD","DIST-OPEN","BRA507","2026-01-17 04:57:19.571"
"Reclass","U","Update","Hold Class","E6BB0524","205/6/9-13","GROUP","DIST-OPEN","BRA509","2026-01-28 17:44:49.345"
"Reclass","U","Update","Hold Class","E6BB0524","314/8/16-17","SEASON","DIST-OPEN","BRA505","2026-01-31 22:41:20.968"
"Reclass","U","Update","Hold Class","E6BB0524","101/3/18-22","HOLD","COMP","BRA502","2026-02-13 05:38:55.642"
"Reclass","U","Update","Hold Class","E6BB0524","402/3/8-15","HOLD","COMP","BRA500","2026-05-12 01:45:52.963"
"Reclass","U","Update","Hold Class","E6BB0524","118/2/17-24","GROUP","DIST-OPEN","BRA510","2026-03-22 23:29:12.044"
"Reclass","U","Update","Hold Class","E6BB0524","105/7/19-27","DIST-OPEN","HOLD","BRA505","2026-03-12 05:25:35.962"
"Reclass","U","Update","Hold Class","E6BB0524","215/3/4-9","HOLD","COMP","BRA501","2026-02-27 14:36:25.864"
"Reclass","U","Update","Hold Class","E6BB0524","409/3/13-19","GROUP","DIST-OPEN","BRA510","2026-05-18 02:55:56.041"
"Reclass","U","Update","Hold Class","E6BB0525","409/3/19-24","HOLD","DIST-OPEN","BRA500","2026-05-08 19:13:32.042"
"Reclass","U","Update","Hold Class","E6BB0525","113/6/11-12","HOLD","DIST-OPEN","BRA506","2026-01-10 16:01:26.414"
"Reclass","U","Update","Hold Class","E6BB0525","403/5/17-19","DIST-OPEN","HOLD","BRA510","2025-12-15 14:51:38.881"
"Reclass","U","Update","Hold Class","E6BB0525","403/9/13-14","GROUP","DIST-OPEN","BRA503","2026-04-27 14:20:48.302"
"Reclass","U","Update","Hold Class","E6BB0525","408/3/12-12","DIST-OPEN","HOLD","BRA501","2026-04-17 09:40:40.320"
"Reclass","U","Update","Hold Class","E6BB0525","201/3/11-15","SEASON","DIST-OPEN","BRA507","2026-04-29 12:04:52.796"
"Reclass","U","Update","Hold Class","E6BB0525","212/6/14-21","SEASON","DIST-OPEN","BRA507","2025-12-12 15:30:00.311"
"Reclass","U","Update","Hold Class","E6BB0525","119/4/16-21","DIST-OPEN","HOLD","BRA502","2026-01-13 11:31:03.123"
"Reclass","U","Update","Hold Class","E6BB0525","318/7/3-8","SEASON","DIST-OPEN","BRA505","2026-03-18 08:57:36.150"
"Reclass","U","Update","Hold Class","E6BB0525","102/1/10-18","HOLD","COMP","BRA500","2026-04-22 05:49:19.914"
"Reclass","U","Update","Hold Class","E6BB0525","404/7/6-6","GROUP","DIST-OPEN","BRA504","2025-12-19 09:56:04.697"
"Reclass","U","Update","Hold Class","E6BB0525","214/10/11-18","DIST-OPEN","HOLD","BRA505","2026-04-13 00:37:47.360"
"Reclass","U","Update","Hold Class","E6BB0525","404/5/12-16","HOLD","COMP","BRA502","2026-04-08 15:56:14.439"
"Reclass","U","Update","Hold Class","E6BB0525","316/1/10-15","DIST-OPEN","HOLD","BRA507","2026-02-02 12:02:17.061"
"Reclass","U","Update","Hold Class","E6BB0525","301/9/10-15","HOLD","DIST-OPEN","BRA501","2025-11-16 02:32:43.516"
"Reclass","U","Update","Hold Class","E6BB0525","305/2/19-21","GROUP","DIST-OPEN","BRA507","2026-04-11 21:55:29.104"
"Reclass","U","Update","Hold Class","E6BB0525","401/7/12-20","SEASON","DIST-OPEN","BRA509","2025-12-04 04:37:42.859"
"Reclass","U","Update","Hold Class","E6BB0526","203/4/17-19","HOLD","COMP","BRA500","2025-11-18 08:16:25.027"
"Reclass","U","Update","Hold Class","E6BB0526","316/9/19-25","GROUP","DIST-OPEN","BRA510","2026-01-16 21:15:44.250"
"Reclass","U","Update","Hold Class","E6BB0526","201/5/1-5","DIST-OPEN","HOLD","BRA502","2025-11-24 02:07:37.830"
"Reclass","U","Update","Hold Class","E6BB0526","215/3/5-11","HOLD","COMP","BRA505","2026-02-09 20:44:00.625"
"Reclass","U","Update","Hold Class","E6BB0526","308/3/9-13","HOLD","COMP","BRA502","2025-12-30 01:33:13.056"
"Reclass","U","Update","Hold Class","E6BB0529","217/3/1-6","SEASON","DIST-OPEN","BRA500","2026-05-06 05:34:09.724"
"Reclass","U","Update","Hold Class","E6BB0529","316/1/9-13","HOLD","COMP","BRA501","2025-12-05 16:27:57.967"
"Reclass","U","Update","Hold Class","E6BB0529","404/9/15-23","SEASON","DIST-OPEN","BRA500","2026-02-23 18:39:41.031"
"Reclass","U","Update","Hold Class","E6BB0529","102/1/20-21","HOLD","COMP","BRA504","2025-12-11 10:37:15.611"
"Reclass","U","Update","Hold Class","E6BB0529","410/4/8-11","HOLD","DIST-OPEN","BRA507","2026-04-02 21:41:03.905"
"Reclass","U","Update","Hold Class","E6BB0529","320/10/12-14","DIST-OPEN","HOLD","BRA505","2025-12-28 21:33:24.175"
"Reclass","U","Update","Hold Class","E6BB0529","216/1/2-8","HOLD","DIST-OPEN","BRA504","2026-02-26 03:22:30.578"
"Reclass","U","Update","Hold Class","E6BB0529","119/6/15-19","HOLD","DIST-OPEN","BRA508","2026-03-11 10:55:16.710"
"Reclass","U","Update","Hold Class","E6BB0529","110/6/16-22","GROUP","DIST-OPEN","BRA509","2026-02-28 05:22:10.547"
"Reclass","U","Update","Hold Class","E6BB0529","103/8/6-6","DIST-OPEN","HOLD","BRA501","2026-05-09 23:18:45.245"
"Reclass","U","Update","Hold Class","E6BB0529","220/4/9-9","HOLD","COMP","BRA510","2026-03-04 08:48:41.696"
"Reclass","U","Update","Hold Class","E6BB0529","214/2/11-13","DIST-OPEN","HOLD","BRA505","2026-05-21 18:55:40.704"
"Reclass","U","Update","Hold Class","E6BB0530","401/10/1-3","GROUP","DIST-OPEN","BRA503","2026-04-25 00:05:02.347"
"Reclass","U","Update","Hold Class","E6BB0530","101/3/5-9","HOLD","COMP","BRA506","2026-01-10 10:32:55.591"
"Reclass","U","Update","Hold Class","E6BB0530","311/6/8-16","HOLD","COMP","BRA506","2026-03-22 08:03:24.615"
"Reclass","U","Update","Hold Class","E6BB0530","213/9/7-11","GROUP","DIST-OPEN","BRA510","2026-01-16 06:44:45.895"
"Reclass","U","Update","Hold Class","E6BB0530","111/6/6-10","HOLD","COMP","BRA500","2026-01-05 06:19:04.291"
"Reclass","U","Update","Hold Class","E6BB0530","305/8/11-11","GROUP","DIST-OPEN","BRA503","2026-01-20 04:37:24.273"
"Reclass","U","Update","Hold Class","E6BB0530","318/9/13-17","HOLD","DIST-OPEN","BRA502","2025-12-22 11:05:24.496"
"Reclass","U","Update","Hold Class","E6BB0530","315/8/7-10","SEASON","DIST-OPEN","BRA503","2026-02-14 08:57:17.009"
"Reclass","U","Update","Hold Class","E6BB0530","120/8/12-12","SEASON","DIST-OPEN","BRA500","2025-11-21 04:44:27.455"
"Reclass","U","Update","Hold Class","E6BB0530","104/3/4-11","SEASON","DIST-OPEN","BRA507","2026-04-18 08:43:14.285"
"Reclass","U","Update","Hold Class","E6BB0530","109/4/7-15","HOLD","DIST-OPEN","BRA505","2026-02-11 12:23:19.574"
"Reclass","U","Update","Hold Class","E6BB0530","310/5/17-18","DIST-OPEN","HOLD","BRA506","2026-03-20 12:40:32.058"
"Reclass","U","Update","Hold Class","E6BB0531","202/8/6-14","SEASON","DIST-OPEN","BRA502","2026-03-30 01:10:47.350"
"Reclass","U","Update","Hold Class","E6BB0531","111/6/13-21","HOLD","COMP","BRA507","2026-04-04 10:21:22.253"
"Reclass","U","Update","Hold Class","E6BB0531","204/7/19-22","HOLD","COMP","BRA505","2026-04-02 03:48:17.636"
"Reclass","U","Update","Hold Class","E6BB0531","407/7/12-12","GROUP","DIST-OPEN","BRA503","2026-02-20 09:33:50.844"
"Reclass","U","Update","Hold Class","E6BB0531","410/7/2-2","HOLD","COMP","BRA510","2026-05-07 17:42:18.133"
"Reclass","U","Update","Hold Class","E6BB0531","108/7/11-12","DIST-OPEN","HOLD","BRA504","2026-04-03 11:58:16.904"
"Reclass","U","Update","Hold Class","E6BB0531","104/3/16-22","GROUP","DIST-OPEN","BRA504","2026-04-02 08:41:21.272"
"Reclass","U","Update","Hold Class","E6BB0531","218/10/20-25","GROUP","DIST-OPEN","BRA509","2026-01-09 08:56:10.297"
"Reclass","U","Update","Hold Class","E6BB0531","113/1/9-14","SEASON","DIST-OPEN","BRA503","2026-03-12 09:37:25.325"
"Reclass","U","Update","Hold Class","E6BB0531","406/6/15-15","SEASON","DIST-OPEN","BRA510","2026-01-12 08:12:06.041"
"Reclass","U","Update","Hold Class","E6BB0531","220/9/10-14","DIST-OPEN","HOLD","BRA504","2026-05-09 10:01:26.356"
"Reclass","U","Update","Hold Class","E6BB0531","217/7/8-15","GROUP","DIST-OPEN","BRA500","2026-02-03 05:55:58.168"
"Reclass","U","Update","Hold Class","E6BB0531","117/3/6-11","SEASON","DIST-OPEN","BRA504","2026-05-15 09:41:20.812"
"Reclass","U","Update","Hold Class","E6BB0531","116/8/15-15","GROUP","DIST-OPEN","BRA507","2026-03-15 13:10:02.366"
"Reclass","U","Update","Hold Class","E6BB0531","407/6/20-28","HOLD","COMP","BRA508","2025-12-23 08:10:02.901"
"Reclass","U","Update","Hold Class","E6BB0531","108/2/2-9","DIST-OPEN","HOLD","BRA502","2025-11-30 21:02:02.092"
"Reclass","U","Update","Hold Class","E6BB0531","406/5/13-15","HOLD","DIST-OPEN","BRA501","2025-11-11 02:05:53.868"
"Reclass","U","Update","Hold Class","E6BB0531","402/10/1-9","SEASON","DIST-OPEN","BRA500","2025-12-01 19:35:39.012"
"Reclass","U","Update","Hold Class","E6BB0531","107/9/5-11","DIST-OPEN","HOLD","BRA504","2026-04-28 17:36:48.988"
"Reclass","U","Update","Hold Class","E6BB0531","407/6/6-9","DIST-OPEN","HOLD","BRA509","2026-03-15 08:37:04.282"
"Reclass","U","Update","Hold Class","E6BB0531","310/2/9-10","SEASON","DIST-OPEN","BRA504","2026-01-13 12:38:06.327"
"Reclass","U","Update","Hold Class","E6BB0531","220/2/1-4","HOLD","COMP","BRA502","2026-02-24 17:55:35.139"
"Reclass","U","Update","Hold Class","E6BB0602","217/6/5-8","DIST-OPEN","HOLD","BRA502","2026-01-07 16:12:23.238"
"Reclass","U","Update","Hold Class","E6BB0602","204/10/8-15","DIST-OPEN","HOLD","BRA500","2026-05-10 03:10:41.105"
"Reclass","U","Update","Hold Class","E6BB0602","310/7/1-1","DIST-OPEN","HOLD","BRA507","2025-12-31 15:40:26.504"
"Reclass","U","Update","Hold Class","E6BB0602","212/7/7-14","GROUP","DIST-OPEN","BRA506","2025-12-16 05:43:00.672"
"Reclass","U","Update","Hold Class","E6BB0602","304/5/12-12","HOLD","DIST-OPEN","BRA500","2026-03-20 15:07:23.985"
"Reclass","U","Update","Hold Class","E6BB0602","312/6/20-28","DIST-OPEN","HOLD","BRA500","2025-11-18 23:44:11.150"
"Reclass","U","Update","Hold Class","E6BB0602","309/3/11-13","DIST-OPEN","HOLD","BRA504","2026-03-05 04:51:44.418"
"Reclass","U","Update","Hold Class","E6BB0602","114/6/13-21","HOLD","COMP","BRA505","2026-04-27 18:19:07.009"
"Reclass","U","Update","Hold Class","E6BB0602","201/6/11-14","GROUP","DIST-OPEN","BRA500","2026-03-12 02:53:29.488"
"Reclass","U","Update","Hold Class","E6BB0602","310/10/5-12","HOLD","COMP","BRA503","2025-12-27 16:38:41.861"
"Reclass","U","Update","Hold Class","E6BB0602","308/4/19-26","GROUP","DIST-OPEN","BRA506","2026-05-12 16:22:06.574"
"Reclass","U","Update","Hold Class","E6BB0602","305/1/1-9","SEASON","DIST-OPEN","BRA507","2026-03-02 05:03:15.928"
"Reclass","U","Update","Hold Class","E6BB0602","209/10/20-22","GROUP","DIST-OPEN","BRA504","2026-05-31 10:45:25.658"
"Reclass","U","Update","Hold Class","E6BB0605","119/7/6-14","SEASON","DIST-OPEN","BRA507","2026-05-04 00:52:37.327"
"Reclass","U","Update","Hold Class","E6BB0605","308/8/16-18","DIST-OPEN","HOLD","BRA502","2026-05-15 05:40:40.466"
"Reclass","U","Update","Hold Class","E6BB0605","118/8/3-8","SEASON","DIST-OPEN","BRA505","2025-12-01 18:45:58.000"
"Reclass","U","Update","Hold Class","E6BB0605","215/2/18-23","SEASON","DIST-OPEN","BRA502","2026-04-10 12:56:09.708"
"Reclass","U","Update","Hold Class","E6BB0605","114/4/12-16","GROUP","DIST-OPEN","BRA504","2025-11-25 01:26:13.066"
"Reclass","U","Update","Hold Class","E6BB0605","410/6/5-8","SEASON","DIST-OPEN","BRA507","2026-05-19 06:19:20.224"
"Reclass","U","Update","Hold Class","E6BB0605","305/7/14-15","SEASON","DIST-OPEN","BRA506","2026-04-25 13:32:54.069"
"Reclass","U","Update","Hold Class","E6BB0605","117/9/5-12","SEASON","DIST-OPEN","BRA500","2026-05-30 08:17:36.928"
"Reclass","U","Update","Hold Class","E6BB0605","105/9/18-18","SEASON","DIST-OPEN","BRA502","2026-04-28 16:51:02.685"
"Reclass","U","Update","Hold Class","E6BB0605","106/6/8-12","HOLD","COMP","BRA505","2026-02-09 10:26:42.903"
"Reclass","U","Update","Hold Class","E6BB0605","111/5/6-13","HOLD","DIST-OPEN","BRA501","2026-06-03 16:17:45.338"
"Reclass","U","Update","Hold Class","E6BB0605","217/5/14-18","DIST-OPEN","HOLD","BRA510","2026-01-28 18:43:29.467"
"Reclass","U","Update","Hold Class","E6BB0605","305/1/3-3","SEASON","DIST-OPEN","BRA505","2026-03-29 18:20:18.519"
"Reclass","U","Update","Hold Class","E6BB0605","316/7/17-22","GROUP","DIST-OPEN","BRA506","2025-12-29 08:35:30.578"
"Reclass","U","Update","Hold Class","E6BB0605","213/1/15-18","HOLD","COMP","BRA506","2026-02-22 19:10:25.388"
"Reclass","U","Update","Hold Class","E6BB0605","109/7/4-6","DIST-OPEN","HOLD","BRA504","2026-01-01 05:02:21.874"
"Reclass","U","Update","Hold Class","E6BB0605","305/10/3-8","HOLD","COMP","BRA504","2026-05-10 05:33:15.878"
"Reclass","U","Update","Hold Class","E6BB0605","107/3/16-18","HOLD","COMP","BRA503","2026-01-02 04:48:18.423"
"Reclass","U","Update","Hold Class","E6BB0605","113/1/3-4","HOLD","COMP","BRA503","2026-05-13 18:00:33.002"
"Reclass","U","Update","Hold Class","E6BB0605","107/4/7-8","DIST-OPEN","HOLD","BRA500","2026-05-23 17:26:20.563"
"Reclass","U","Update","Hold Class","E6BB0605","201/4/3-8","GROUP","DIST-OPEN","BRA501","2026-01-08 03:36:20.832"
"Reclass","U","Update","Hold Class","E6BB0605","113/8/18-19","DIST-OPEN","HOLD","BRA510","2026-05-29 01:58:49.170"
"Reclass","U","Update","Hold Class","E6BB0605","316/5/14-18","DIST-OPEN","HOLD","BRA501","2026-04-02 06:33:40.459"
"Reclass","U","Update","Hold Class","E6BB0605","217/7/1-1","DIST-OPEN","HOLD","BRA502","2026-03-12 15:12:56.970"
"Reclass","U","Update","Hold Class","E6BB0605","112/1/4-12","DIST-OPEN","HOLD","BRA506","2026-02-14 13:33:33.550"
"Reclass","U","Update","Hold Class","E6BB0605","316/1/20-26","HOLD","DIST-OPEN","BRA507","2025-12-24 22:05:47.095"
"Reclass","U","Update","Hold Class","E6BB0605","317/5/4-5","HOLD","COMP","BRA502","2026-05-05 07:36:57.762"
"Reclass","U","Update","Hold Class","E6BB0605","314/9/10-16","DIST-OPEN","HOLD","BRA507","2026-02-23 13:31:32.254"
"Reclass","U","Update","Hold Class","E6BB0605","203/5/8-10","HOLD","COMP","BRA500","2026-01-15 06:04:52.652"
"Reclass","U","Update","Hold Class","E6BB0605","218/3/13-20","DIST-OPEN","HOLD","BRA501","2026-04-11 10:24:33.383"
"Reclass","U","Update","Hold Class","E6BB0605","104/8/18-18","DIST-OPEN","HOLD","BRA508","2026-04-12 02:26:17.550"
"Reclass","U","Update","Hold Class","E6BB0605","303/7/10-16","SEASON","DIST-OPEN","BRA510","2026-01-11 06:05:19.263"
"Reclass","U","Update","Hold Class","E6BB0605","102/3/10-14","HOLD","DIST-OPEN","BRA504","2026-01-28 06:19:14.774"
"Reclass","U","Update","Hold Class","E6BB0605","103/3/18-18","GROUP","DIST-OPEN","BRA506","2025-12-18 01:19:30.852"
