"event_name","section_name","row_name","seat_num","num_seats","class_name","status","add_datetime"
"E6BB0605","317","6",18,1,"DIST-OPEN","available",NA
"E6BB0605","205","3",11,1,"DIST-OPEN","SOLD","2025-12-27 07:01:53.449"
"E6BB0605","404","1",3,1,"DIST-OPEN","SOLD","2025-12-14 12:35:52.183"
"E6BB0605","106","9",24,1,"COMP","HELD",NA
"E6BB0605","105","8",5,1,"DIST-OPEN","available",NA
"E6BB0605","307","6",7,1,"DIST-OPEN","COMP","2026-03-08 15:31:33.560"
"E6BB0605","213","8",20,1,"GROUP","HELD",NA
"E6BB0605","302","9",17,1,"GROUP","COMP","2026-02-20 01:24:49.456"
"E6BB0605","403","10",18,1,"SEASON","SOLD","2025-10-21 20:51:21.990"
"E6BB0605","207","4",18,1,"DIST-OPEN","SOLD","2025-12-17 19:03:47.847"
"E6BB0605","217","1",6,1,"HOLD","HELD",NA
"E6BB0605","404","1",13,1,"DIST-OPEN","available",NA
"E6BB0605","201","5",17,1,"DIST-OPEN","SOLD","2025-11-27 22:58:00.363"
"E6BB0605","403","3",17,1,"GROUP","HELD",NA
"E6BB0605","115","1",12,1,"SEASON","SOLD","2025-10-23 22:44:10.327"
"E6BB0605","209","3",7,1,"DIST-OPEN","available",NA
"E6BB0605","219","6",22,1,"DIST-OPEN","available",NA
"E6BB0605","303","1",12,1,"DIST-OPEN","available",NA
"E6BB0605","220","3",16,1,"SEASON","SOLD","2025-10-12 20:16:10.821"
"E6BB0605","209","4",5,1,"SEASON","SOLD","2025-10-04 03:43:07.389"
"E6BB0605","403","1",12,1,"DIST-OPEN","available",NA
"E6BB0605","404","10",23,1,"DIST-OPEN","available",NA
"E6BB0605","314","5",13,1,"DIST-OPEN","available",NA
"E6BB0605","108","4",17,1,"DIST-OPEN","available",NA
"E6BB0605","212","1",23,1,"DIST-OPEN","SOLD","2026-04-19 14:13:10.536"
"E6BB0605","302","7",11,1,"SEASON","SOLD","2025-10-15 17:00:48.246"
"E6BB0605","202","9",9,1,"HOLD","HELD",NA
"E6BB0605","206","3",20,1,"DIST-OPEN","available",NA
"E6BB0605","202","4",20,1,"DIST-OPEN","SOLD","2025-12-13 18:38:52.354"
"E6BB0605","407","4",12,1,"SEASON","SOLD","2025-10-22 09:10:52.791"
"E6BB0605","320","6",3,1,"DIST-OPEN","SOLD","2026-04-01 21:57:53.530"
"E6BB0605","204","7",3,1,"DIST-OPEN","available",NA
"E6BB0605","115","2",1,1,"HOLD","HELD",NA
"E6BB0605","402","5",18,1,"GROUP","HELD",NA
"E6BB0605","116","1",11,1,"HOLD","HELD",NA
"E6BB0605","312","6",12,1,"SEASON","SOLD","2025-10-27 08:14:26.641"
"E6BB0605","306","4",17,1,"DIST-OPEN","available",NA
"E6BB0605","201","3",15,1,"COMP","HELD",NA
"E6BB0605","409","5",17,1,"HOLD","HELD",NA
"E6BB0605","114","3",17,1,"GROUP","HELD",NA
"E6BB0605","102","4",13,1,"DIST-OPEN","COMP","2026-02-01 11:27:30.108"
"E6BB0605","213","6",23,1,"DIST-OPEN","available",NA
"E6BB0605","209","4",22,1,"HOLD","HELD",NA
"E6BB0605","303","8",17,1,"COMP","HELD",NA
"E6BB0605","308","8",23,1,"DIST-OPEN","SOLD","2026-02-11 15:26:23.109"
"E6BB0605","101","6",8,1,"SEASON","SOLD","2025-10-31 06:04:24.879"
"E6BB0605","408","7",21,1,"COMP","HELD",NA
"E6BB0605","403","8",2,1,"DIST-OPEN","available",NA
"E6BB0605","108","8",18,1,"SEASON","SOLD","2025-10-30 20:49:59.963"
"E6BB0605","309","3",3,1,"SEASON","SOLD","2025-10-19 05:58:02.307"
"E6BB0605","316","5",22,1,"SEASON","SOLD","2025-10-09 06:14:07.032"
"E6BB0605","311","5",7,1,"SEASON","SOLD","2025-10-06 20:48:41.504"
"E6BB0605","315","6",19,1,"DIST-OPEN","available",NA
"E6BB0605","302","9",23,1,"SEASON","SOLD","2025-10-25 06:16:42.126"
"E6BB0605","409","8",7,1,"HOLD","HELD",NA
"E6BB0605","202","6",3,1,"SEASON","SOLD","2025-10-23 07:45:35.190"
"E6BB0605","309","9",12,1,"SEASON","SOLD","2025-10-12 00:47:12.586"
"E6BB0605","204","3",14,1,"HOLD","HELD",NA
"E6BB0605","220","9",6,1,"SEASON","SOLD","2025-10-13 22:13:16.364"
"E6BB0605","302","7",1,1,"DIST-OPEN","available",NA
"E6BB0605","317","2",20,1,"DIST-OPEN","available",NA
"E6BB0605","205","10",6,1,"DIST-OPEN","available",NA
"E6BB0605","404","4",21,1,"HOLD","HELD",NA
"E6BB0605","106","9",23,1,"DIST-OPEN","available",NA
"E6BB0605","105","9",9,1,"DIST-OPEN","available",NA
"E6BB0605","307","9",19,1,"DIST-OPEN","SOLD","2025-12-30 21:38:42.447"
"E6BB0605","213","6",13,1,"GROUP","HELD",NA
"E6BB0605","302","1",18,1,"DIST-OPEN","available",NA
"E6BB0605","403","10",10,1,"DIST-OPEN","COMP","2026-02-10 18:22:07.413"
"E6BB0605","207","10",15,1,"DIST-OPEN","available",NA
"E6BB0605","217","10",10,1,"DIST-OPEN","SOLD","2026-01-06 20:50:48.167"
"E6BB0605","404","2",1,1,"HOLD","HELD",NA
"E6BB0605","201","10",3,1,"DIST-OPEN","available",NA
"E6BB0605","403","9",23,1,"SEASON","SOLD","2025-10-26 19:36:33.634"
"E6BB0605","115","10",23,1,"DIST-OPEN","available",NA
"E6BB0605","209","3",21,1,"SEASON","SOLD","2025-10-11 02:10:17.610"
"E6BB0605","219","4",17,1,"DIST-OPEN","SOLD","2026-04-12 18:06:24.301"
"E6BB0605","303","5",15,1,"DIST-OPEN","available",NA
"E6BB0605","220","8",3,1,"DIST-OPEN","COMP","2026-01-17 23:28:04.260"
"E6BB0605","209","8",19,1,"DIST-OPEN","available",NA
"E6BB0605","403","6",23,1,"DIST-OPEN","SOLD","2026-05-31 10:54:23.343"
"E6BB0605","404","6",3,1,"DIST-OPEN","available",NA
"E6BB0605","314","3",14,1,"GROUP","HELD",NA
"E6BB0605","108","6",13,1,"DIST-OPEN","available",NA
"E6BB0605","212","6",13,1,"SEASON","SOLD","2025-10-03 21:09:40.699"
"E6BB0605","302","2",1,1,"SEASON","SOLD","2025-10-28 08:46:51.803"
"E6BB0605","202","2",16,1,"HOLD","HELD",NA
"E6BB0605","206","2",22,1,"DIST-OPEN","SOLD","2026-04-02 07:40:28.098"
"E6BB0605","202","6",2,1,"DIST-OPEN","COMP","2026-02-09 00:55:46.810"
"E6BB0605","407","2",1,1,"GROUP","HELD",NA
"E6BB0605","320","9",6,1,"SEASON","SOLD","2025-10-31 00:05:41.113"
"E6BB0605","204","8",17,1,"SEASON","SOLD","2025-10-06 18:52:11.171"
"E6BB0605","115","7",22,1,"SEASON","SOLD","2025-10-10 16:49:47.403"
"E6BB0605","402","2",20,1,"HOLD","HELD",NA
"E6BB0605","116","2",5,1,"DIST-OPEN","SOLD","2025-12-26 23:17:48.052"
"E6BB0605","312","9",8,1,"DIST-OPEN","SOLD","2025-12-27 16:10:48.597"
"E6BB0605","306","7",23,1,"DIST-OPEN","SOLD","2026-05-26 14:40:45.337"
"E6BB0605","201","2",23,1,"DIST-OPEN","COMP","2026-01-09 18:59:24.702"
"E6BB0605","409","4",5,1,"SEASON","SOLD","2025-10-14 15:59:40.878"
"E6BB0605","114","2",11,1,"SEASON","SOLD","2025-10-31 08:29:54.659"
"E6BB0605","102","5",6,1,"DIST-OPEN","available",NA
"E6BB0605","213","6",5,1,"DIST-OPEN","SOLD","2026-02-19 00:50:10.370"
"E6BB0605","209","6",18,1,"HOLD","HELD",NA
"E6BB0605","303","10",6,1,"HOLD","HELD",NA
"E6BB0605","308","8",21,1,"DIST-OPEN","SOLD","2026-04-06 09:02:03.051"
"E6BB0605","101","6",19,1,"HOLD","HELD",NA
"E6BB0605","408","8",5,1,"HOLD","HELD",NA
"E6BB0605","403","3",17,1,"HOLD","HELD",NA
"E6BB0605","108","9",19,1,"DIST-OPEN","SOLD","2026-05-10 01:20:35.341"
"E6BB0605","309","7",2,1,"DIST-OPEN","available",NA
"E6BB0605","316","5",19,1,"GROUP","HELD",NA
"E6BB0605","311","4",17,1,"SEASON","SOLD","2025-10-07 01:29:53.839"
"E6BB0605","315","7",17,1,"DIST-OPEN","available",NA
"E6BB0605","302","2",9,1,"SEASON","SOLD","2025-10-09 05:30:23.778"
"E6BB0605","409","4",4,1,"DIST-OPEN","available",NA
"E6BB0605","202","5",1,1,"DIST-OPEN","available",NA
"E6BB0605","309","10",16,1,"SEASON","SOLD","2025-10-26 11:05:13.852"
"E6BB0605","204","9",19,1,"SEASON","SOLD","2025-10-29 06:32:32.730"
"E6BB0605","220","3",19,1,"HOLD","HELD",NA
"E6BB0605","302","10",6,1,"SEASON","SOLD","2025-10-24 17:16:13.697"
"E6BB0605","317","4",11,1,"DIST-OPEN","available",NA
"E6BB0605","205","9",9,1,"DIST-OPEN","SOLD","2025-11-29 19:47:16.606"
"E6BB0605","404","7",10,1,"DIST-OPEN","SOLD","2026-02-16 19:50:20.833"
"E6BB0605","106","2",4,1,"DIST-OPEN","available",NA
"E6BB0605","105","8",24,1,"DIST-OPEN","SOLD","2026-01-02 15:54:34.898"
"E6BB0605","307","2",14,1,"DIST-OPEN","available",NA
"E6BB0605","213","6",6,1,"HOLD","HELD",NA
"E6BB0605","302","2",2,1,"SEASON","SOLD","2025-10-08 11:41:56.370"
"E6BB0605","403","10",10,1,"DIST-OPEN","available",NA
"E6BB0605","207","9",8,1,"HOLD","HELD",NA
"E6BB0605","217","3",18,1,"COMP","HELD",NA
"E6BB0605","404","10",11,1,"GROUP","HELD",NA
"E6BB0605","201","1",2,1,"SEASON","SOLD","2025-10-13 04:42:46.246"
"E6BB0605","403","10",13,1,"COMP","HELD",NA
"E6BB0605","115","8",7,1,"SEASON","SOLD","2025-10-15 00:18:35.262"
"E6BB0605","209","1",23,1,"SEASON","SOLD","2025-10-04 11:08:28.513"
"E6BB0605","219","6",4,1,"DIST-OPEN","SOLD","2026-02-12 09:29:21.723"
"E6BB0605","303","5",24,1,"HOLD","HELD",NA
"E6BB0605","220","2",21,1,"GROUP","HELD",NA
"E6BB0605","209","2",11,1,"DIST-OPEN","SOLD","2026-02-25 18:50:49.728"
"E6BB0605","403","5",22,1,"DIST-OPEN","SOLD","2026-01-28 23:33:10.310"
"E6BB0605","404","9",8,1,"SEASON","SOLD","2025-10-28 04:14:42.258"
"E6BB0605","314","4",12,1,"DIST-OPEN","SOLD","2026-04-02 20:01:39.504"
"E6BB0605","108","2",23,1,"SEASON","SOLD","2025-10-26 22:48:04.541"
"E6BB0605","212","3",12,1,"SEASON","SOLD","2025-10-12 18:19:52.667"
"E6BB0605","302","8",5,1,"SEASON","SOLD","2025-10-07 16:33:45.838"
"E6BB0605","202","9",14,1,"SEASON","SOLD","2025-10-12 04:51:40.076"
"E6BB0605","206","6",6,1,"DIST-OPEN","available",NA
"E6BB0605","202","6",2,1,"DIST-OPEN","available",NA
"E6BB0605","407","4",21,1,"SEASON","SOLD","2025-10-16 01:34:20.029"
"E6BB0605","320","9",23,1,"DIST-OPEN","available",NA
"E6BB0605","204","5",21,1,"GROUP","HELD",NA
"E6BB0605","115","5",15,1,"DIST-OPEN","available",NA
"E6BB0605","402","10",12,1,"DIST-OPEN","available",NA
"E6BB0605","116","9",5,1,"DIST-OPEN","SOLD","2026-05-13 16:42:46.199"
"E6BB0605","312","8",18,1,"DIST-OPEN","available",NA
"E6BB0605","306","5",15,1,"DIST-OPEN","COMP","2026-01-16 05:12:23.791"
"E6BB0605","201","1",12,1,"COMP","HELD",NA
"E6BB0605","409","7",21,1,"SEASON","SOLD","2025-10-27 21:21:17.967"
"E6BB0605","114","7",18,1,"SEASON","SOLD","2025-10-26 03:04:54.962"
"E6BB0605","102","8",13,1,"GROUP","HELD",NA
"E6BB0605","213","3",9,1,"DIST-OPEN","available",NA
"E6BB0605","209","5",20,1,"DIST-OPEN","available",NA
"E6BB0605","303","2",9,1,"SEASON","SOLD","2025-10-03 08:28:57.085"
"E6BB0605","308","8",12,1,"DIST-OPEN","SOLD","2025-11-25 16:59:34.857"
"E6BB0605","101","2",2,1,"GROUP","HELD",NA
"E6BB0605","408","6",3,1,"HOLD","COMP","2026-01-05 10:48:20.865"
"E6BB0605","403","5",16,1,"DIST-OPEN","available",NA
"E6BB0605","108","10",7,1,"DIST-OPEN","available",NA
"E6BB0605","309","5",3,1,"COMP","HELD",NA
"E6BB0605","316","2",3,1,"DIST-OPEN","available",NA
"E6BB0605","311","8",7,1,"SEASON","SOLD","2025-10-02 06:13:35.540"
"E6BB0605","315","7",5,1,"DIST-OPEN","available",NA
"E6BB0605","302","1",11,1,"HOLD","HELD",NA
"E6BB0605","409","5",18,1,"SEASON","SOLD","2025-10-16 08:12:21.033"
"E6BB0605","202","10",13,1,"SEASON","SOLD","2025-10-09 13:32:53.477"
"E6BB0605","309","3",1,1,"DIST-OPEN","available",NA
"E6BB0605","204","3",13,1,"GROUP","HELD",NA
"E6BB0605","220","10",8,1,"DIST-OPEN","COMP","2026-03-23 06:28:35.819"
"E6BB0605","302","4",1,1,"GROUP","HELD",NA
"E6BB0605","317","9",15,1,"DIST-OPEN","SOLD","2026-01-22 15:02:28.505"
"E6BB0605","205","1",18,1,"DIST-OPEN","available",NA
"E6BB0605","404","8",21,1,"DIST-OPEN","SOLD","2026-05-09 14:21:01.333"
"E6BB0605","106","8",6,1,"DIST-OPEN","available",NA
"E6BB0605","105","2",15,1,"DIST-OPEN","SOLD","2025-12-30 15:09:33.157"
"E6BB0605","307","9",9,1,"DIST-OPEN","available",NA
"E6BB0605","213","10",19,1,"DIST-OPEN","available",NA
"E6BB0605","302","10",21,1,"SEASON","SOLD","2025-10-15 20:28:35.160"
"E6BB0605","403","5",11,1,"HOLD","HELD",NA
"E6BB0605","207","7",13,1,"DIST-OPEN","SOLD","2026-03-28 20:31:15.652"
"E6BB0605","217","9",7,1,"DIST-OPEN","SOLD","2026-01-31 07:26:42.679"
"E6BB0605","404","4",3,1,"DIST-OPEN","available",NA
"E6BB0605","201","9",6,1,"DIST-OPEN","available",NA
"E6BB0605","403","7",20,1,"DIST-OPEN","SOLD","2026-01-27 02:17:40.790"
"E6BB0605","115","6",15,1,"GROUP","HELD",NA
"E6BB0605","209","5",3,1,"DIST-OPEN","available",NA
"E6BB0605","219","7",11,1,"DIST-OPEN","available",NA
"E6BB0605","303","7",3,1,"GROUP","HELD",NA
"E6BB0605","220","4",9,1,"DIST-OPEN","available",NA
"E6BB0605","209","5",9,1,"DIST-OPEN","available",NA
"E6BB0605","403","2",10,1,"DIST-OPEN","available",NA
"E6BB0605","404","3",21,1,"GROUP","HELD",NA
"E6BB0605","314","9",16,1,"HOLD","HELD",NA
"E6BB0605","108","7",6,1,"DIST-OPEN","available",NA
"E6BB0605","212","5",21,1,"HOLD","HELD",NA
"E6BB0605","302","8",9,1,"DIST-OPEN","SOLD","2026-03-12 04:21:15.769"
"E6BB0605","202","3",2,1,"DIST-OPEN","SOLD","2026-01-24 00:41:49.082"
"E6BB0605","206","4",11,1,"DIST-OPEN","available",NA
"E6BB0605","202","3",21,1,"SEASON","SOLD","2025-10-06 08:09:40.086"
"E6BB0605","407","7",8,1,"DIST-OPEN","available",NA
"E6BB0605","320","6",10,1,"SEASON","SOLD","2025-10-01 17:09:54.453"
"E6BB0605","204","2",15,1,"DIST-OPEN","available",NA
"E6BB0605","115","6",2,1,"DIST-OPEN","available",NA
"E6BB0605","402","1",1,1,"DIST-OPEN","SOLD","2026-02-13 15:08:29.937"
"E6BB0605","116","1",19,1,"SEASON","SOLD","2025-10-14 15:48:07.624"
"E6BB0605","312","9",15,1,"DIST-OPEN","available",NA
"E6BB0605","306","5",10,1,"COMP","HELD",NA
"E6BB0605","201","3",20,1,"DIST-OPEN","available",NA
"E6BB0605","409","5",18,1,"DIST-OPEN","SOLD","2026-05-31 01:11:48.204"
"E6BB0605","114","5",12,1,"SEASON","SOLD","2025-10-28 19:50:06.875"
"E6BB0605","102","8",7,1,"DIST-OPEN","SOLD","2026-04-28 04:31:48.738"
"E6BB0605","213","2",13,1,"HOLD","HELD",NA
"E6BB0605","209","7",8,1,"SEASON","SOLD","2025-10-03 16:34:05.851"
"E6BB0605","303","2",20,1,"SEASON","SOLD","2025-10-27 04:01:11.564"
"E6BB0605","308","8",11,1,"HOLD","HELD",NA
"E6BB0605","101","6",6,1,"DIST-OPEN","available",NA
"E6BB0605","408","6",17,1,"GROUP","HELD",NA
"E6BB0605","403","4",16,1,"DIST-OPEN","available",NA
"E6BB0605","108","3",23,1,"DIST-OPEN","SOLD","2026-04-10 18:30:45.131"
"E6BB0605","309","6",2,1,"SEASON","SOLD","2025-10-07 14:28:34.526"
"E6BB0605","316","1",12,1,"DIST-OPEN","available",NA
"E6BB0605","311","5",7,1,"GROUP","HELD",NA
"E6BB0605","315","10",14,1,"DIST-OPEN","available",NA
"E6BB0605","302","6",18,1,"GROUP","HELD",NA
"E6BB0605","409","3",7,1,"DIST-OPEN","SOLD","2025-11-24 04:20:30.943"
"E6BB0605","202","6",18,1,"DIST-OPEN","available",NA
"E6BB0605","309","5",8,1,"SEASON","SOLD","2025-10-20 19:15:22.266"
"E6BB0605","204","3",23,1,"DIST-OPEN","available",NA
"E6BB0605","220","8",23,1,"GROUP","HELD",NA
"E6BB0605","302","2",15,1,"DIST-OPEN","SOLD","2026-02-19 04:33:11.562"
"E6BB0605","317","2",6,1,"DIST-OPEN","SOLD","2025-12-26 17:21:03.217"
"E6BB0605","205","3",3,1,"DIST-OPEN","SOLD","2025-11-30 05:31:04.482"
"E6BB0605","404","3",14,1,"DIST-OPEN","available",NA
"E6BB0605","106","8",4,1,"COMP","HELD",NA
"E6BB0605","105","3",24,1,"SEASON","SOLD","2025-10-16 08:34:46.957"
"E6BB0605","307","2",3,1,"SEASON","SOLD","2025-10-07 12:42:27.430"
"E6BB0605","213","8",15,1,"GROUP","HELD",NA
"E6BB0605","302","5",24,1,"DIST-OPEN","available",NA
"E6BB0605","403","5",24,1,"SEASON","SOLD","2025-10-02 22:02:48.972"
"E6BB0605","207","1",4,1,"DIST-OPEN","available",NA
"E6BB0605","217","4",21,1,"HOLD","HELD",NA
"E6BB0605","404","5",5,1,"DIST-OPEN","SOLD","2025-11-17 05:53:46.032"
"E6BB0605","201","3",15,1,"DIST-OPEN","SOLD","2026-03-01 08:31:16.285"
"E6BB0605","403","2",4,1,"GROUP","HELD",NA
"E6BB0605","115","2",19,1,"HOLD","HELD",NA
"E6BB0605","209","10",2,1,"DIST-OPEN","available",NA
"E6BB0605","219","2",4,1,"COMP","HELD",NA
"E6BB0605","303","2",6,1,"DIST-OPEN","SOLD","2026-04-06 18:01:26.981"
"E6BB0605","220","3",16,1,"DIST-OPEN","available",NA
"E6BB0605","209","8",6,1,"DIST-OPEN","SOLD","2026-02-10 10:09:34.288"
"E6BB0605","403","2",13,1,"DIST-OPEN","available",NA
"E6BB0605","404","1",18,1,"DIST-OPEN","COMP","2026-02-14 02:28:30.405"
"E6BB0605","314","6",14,1,"SEASON","SOLD","2025-10-16 19:02:04.908"
"E6BB0605","108","2",8,1,"GROUP","HELD",NA
"E6BB0605","212","5",9,1,"DIST-OPEN","COMP","2026-03-18 07:54:01.836"
"E6BB0605","302","9",17,1,"DIST-OPEN","available",NA
"E6BB0605","202","3",5,1,"SEASON","SOLD","2025-10-14 02:45:58.139"
"E6BB0605","206","3",24,1,"DIST-OPEN","COMP","2026-03-17 19:53:42.414"
"E6BB0605","202","5",6,1,"SEASON","SOLD","2025-10-24 10:26:18.799"
"E6BB0605","407","6",17,1,"GROUP","HELD",NA
"E6BB0605","320","9",8,1,"SEASON","SOLD","2025-10-15 18:57:04.533"
"E6BB0605","204","6",14,1,"SEASON","SOLD","2025-10-24 10:17:43.337"
"E6BB0605","115","6",6,1,"DIST-OPEN","available",NA
"E6BB0605","402","9",12,1,"DIST-OPEN","available",NA
"E6BB0605","116","3",7,1,"SEASON","SOLD","2025-10-06 20:17:49.573"
"E6BB0605","312","1",24,1,"SEASON","SOLD","2025-10-12 03:52:04.393"
"E6BB0605","306","1",9,1,"DIST-OPEN","available",NA
"E6BB0605","201","9",23,1,"DIST-OPEN","SOLD","2026-02-05 11:03:30.997"
"E6BB0605","409","9",15,1,"DIST-OPEN","COMP","2026-03-26 04:58:42.756"
"E6BB0605","114","1",11,1,"COMP","HELD",NA
"E6BB0605","102","3",7,1,"DIST-OPEN","available",NA
"E6BB0605","213","10",9,1,"DIST-OPEN","available",NA
"E6BB0605","209","9",5,1,"DIST-OPEN","available",NA
"E6BB0605","303","6",23,1,"DIST-OPEN","available",NA
"E6BB0605","308","9",17,1,"DIST-OPEN","COMP","2026-01-09 10:12:00.867"
"E6BB0605","101","8",12,1,"SEASON","SOLD","2025-10-02 19:55:40.184"
"E6BB0605","408","2",1,1,"SEASON","SOLD","2025-10-23 18:59:55.429"
"E6BB0605","403","3",18,1,"HOLD","HELD",NA
"E6BB0605","108","8",20,1,"GROUP","HELD",NA
"E6BB0605","309","9",22,1,"HOLD","HELD",NA
"E6BB0605","316","2",13,1,"DIST-OPEN","SOLD","2026-01-01 04:40:18.404"
"E6BB0605","311","4",6,1,"DIST-OPEN","SOLD","2026-03-15 13:31:10.633"
"E6BB0605","315","5",21,1,"DIST-OPEN","COMP","2026-02-01 17:00:15.750"
"E6BB0605","302","8",13,1,"SEASON","SOLD","2025-10-26 04:27:44.652"
"E6BB0605","409","7",21,1,"DIST-OPEN","SOLD","2026-02-08 12:01:59.022"
"E6BB0605","202","6",1,1,"DIST-OPEN","SOLD","2026-03-20 01:51:36.306"
"E6BB0605","309","4",8,1,"DIST-OPEN","SOLD","2026-01-13 23:22:24.438"
"E6BB0605","204","10",21,1,"DIST-OPEN","available",NA
"E6BB0605","220","2",22,1,"COMP","HELD",NA
"E6BB0605","302","10",19,1,"DIST-OPEN","available",NA
"E6BB0605","317","5",16,1,"GROUP","HELD",NA
"E6BB0605","205","3",20,1,"DIST-OPEN","available",NA
"E6BB0605","404","3",13,1,"DIST-OPEN","available",NA
"E6BB0605","106","9",2,1,"COMP","HELD",NA
"E6BB0605","105","1",20,1,"SEASON","SOLD","2025-10-07 15:31:53.162"
"E6BB0605","307","6",15,1,"COMP","HELD",NA
"E6BB0605","213","3",15,1,"GROUP","HELD",NA
"E6BB0605","302","6",9,1,"SEASON","SOLD","2025-10-29 10:56:01.464"
"E6BB0605","403","3",4,1,"HOLD","HELD",NA
"E6BB0605","207","10",18,1,"DIST-OPEN","SOLD","2026-01-28 22:42:58.333"
"E6BB0605","217","1",4,1,"DIST-OPEN","available",NA
"E6BB0605","404","10",20,1,"GROUP","HELD",NA
"E6BB0605","201","6",9,1,"HOLD","COMP","2026-02-10 02:19:30.928"
"E6BB0605","403","4",1,1,"COMP","HELD",NA
"E6BB0605","115","9",7,1,"DIST-OPEN","available",NA
"E6BB0605","209","8",7,1,"SEASON","SOLD","2025-10-17 16:54:42.367"
"E6BB0605","219","8",24,1,"DIST-OPEN","available",NA
"E6BB0605","303","2",24,1,"GROUP","HELD",NA
"E6BB0605","220","3",10,1,"SEASON","SOLD","2025-10-10 10:44:12.355"
"E6BB0605","209","2",18,1,"DIST-OPEN","SOLD","2026-02-02 22:06:05.853"
"E6BB0605","403","6",17,1,"DIST-OPEN","available",NA
"E6BB0605","404","2",20,1,"SEASON","SOLD","2025-10-30 00:14:40.666"
"E6BB0605","314","3",10,1,"DIST-OPEN","SOLD","2025-12-19 03:46:45.323"
"E6BB0605","108","8",21,1,"DIST-OPEN","SOLD","2026-04-03 04:05:39.958"
"E6BB0605","212","7",10,1,"HOLD","HELD",NA
"E6BB0605","302","1",23,1,"DIST-OPEN","available",NA
"E6BB0605","202","7",3,1,"DIST-OPEN","available",NA
"E6BB0605","206","6",19,1,"DIST-OPEN","available",NA
"E6BB0605","202","5",24,1,"SEASON","SOLD","2025-10-08 03:18:18.727"
"E6BB0605","407","10",22,1,"DIST-OPEN","available",NA
"E6BB0605","320","7",22,1,"SEASON","SOLD","2025-10-07 12:27:16.901"
"E6BB0605","204","9",13,1,"DIST-OPEN","SOLD","2026-01-22 16:27:51.269"
"E6BB0605","115","7",17,1,"SEASON","SOLD","2025-10-19 02:02:56.926"
"E6BB0605","402","7",14,1,"DIST-OPEN","available",NA
"E6BB0605","116","7",10,1,"HOLD","COMP","2026-01-12 13:44:13.532"
"E6BB0605","312","10",8,1,"SEASON","SOLD","2025-10-24 17:55:27.024"
"E6BB0605","306","2",7,1,"SEASON","SOLD","2025-10-14 19:02:32.585"
"E6BB0605","201","6",6,1,"DIST-OPEN","available",NA
"E6BB0605","409","8",16,1,"HOLD","COMP","2026-03-07 14:12:27.236"
"E6BB0605","114","4",4,1,"GROUP","HELD",NA
"E6BB0605","102","7",19,1,"DIST-OPEN","available",NA
"E6BB0605","213","2",10,1,"HOLD","HELD",NA
"E6BB0605","209","2",22,1,"HOLD","HELD",NA
"E6BB0605","303","2",20,1,"DIST-OPEN","SOLD","2026-04-23 12:29:34.655"
"E6BB0605","308","8",7,1,"SEASON","SOLD","2025-10-25 18:04:24.922"
"E6BB0605","101","4",10,1,"DIST-OPEN","SOLD","2025-12-08 02:02:40.282"
"E6BB0605","408","5",8,1,"HOLD","HELD",NA
"E6BB0605","403","8",13,1,"SEASON","SOLD","2025-10-11 15:37:28.381"
"E6BB0605","108","7",19,1,"HOLD","HELD",NA
"E6BB0605","309","7",5,1,"DIST-OPEN","available",NA
"E6BB0605","316","5",10,1,"SEASON","SOLD","2025-10-06 08:38:08.260"
"E6BB0605","311","9",13,1,"DIST-OPEN","available",NA
"E6BB0605","315","1",18,1,"DIST-OPEN","SOLD","2026-03-23 11:49:30.702"
"E6BB0605","302","2",19,1,"SEASON","SOLD","2025-10-20 04:39:12.906"
"E6BB0605","409","9",4,1,"DIST-OPEN","available",NA
"E6BB0605","202","7",10,1,"SEASON","SOLD","2025-10-26 16:06:30.529"
"E6BB0605","309","9",12,1,"DIST-OPEN","available",NA
"E6BB0605","204","10",8,1,"DIST-OPEN","SOLD","2026-01-11 02:08:07.053"
"E6BB0605","220","5",9,1,"SEASON","SOLD","2025-10-26 22:48:13.908"
"E6BB0605","302","3",16,1,"DIST-OPEN","available",NA
"E6BB0605","317","8",24,1,"DIST-OPEN","available",NA
"E6BB0605","205","9",12,1,"DIST-OPEN","SOLD","2025-11-25 23:29:41.454"
"E6BB0605","404","9",7,1,"DIST-OPEN","available",NA
"E6BB0605","106","2",6,1,"SEASON","SOLD","2025-10-09 14:06:24.038"
"E6BB0605","105","5",14,1,"DIST-OPEN","SOLD","2026-02-27 19:40:37.633"
"E6BB0605","307","7",20,1,"GROUP","HELD",NA
"E6BB0605","213","8",20,1,"DIST-OPEN","available",NA
"E6BB0605","302","7",23,1,"GROUP","HELD",NA
"E6BB0605","403","10",18,1,"GROUP","HELD",NA
"E6BB0605","207","2",17,1,"GROUP","HELD",NA
"E6BB0605","217","8",1,1,"DIST-OPEN","available",NA
"E6BB0605","404","6",24,1,"COMP","HELD",NA
"E6BB0605","201","7",14,1,"DIST-OPEN","available",NA
"E6BB0605","403","10",4,1,"DIST-OPEN","available",NA
"E6BB0605","115","4",2,1,"SEASON","SOLD","2025-10-12 14:02:35.590"
"E6BB0605","209","8",9,1,"DIST-OPEN","SOLD","2026-02-21 20:05:11.479"
"E6BB0605","219","8",6,1,"SEASON","SOLD","2025-10-20 20:20:27.812"
"E6BB0605","303","10",14,1,"SEASON","SOLD","2025-10-27 21:13:10.370"
"E6BB0605","220","10",24,1,"DIST-OPEN","available",NA
