"visitor_id","visit_id","event_name","event_date","first_hit_timestamp","purchase_id","purchased","section","row","price_location","num_seats","ticket_price","total_price","dist_open_count","cheapest_price","cheapest_pc_family","priciest_price","priciest_pc_family","avg_price"
"0385003525811425534-3015116019214969519-Web","0385003525811425534-3015116019214969519-Web-1-1775298475","E6BB0506","2026-05-06","2026-04-22 18:40:39",NA,FALSE,NA,NA,NA,NA,NA,NA,1012,25.61,"O",117.24,"E",76.78
"1343062078345330171-6446171804760331966-Web","1343062078345330171-6446171804760331966-Web-4-1775910666","E6BB0707","2026-07-07","2026-05-31 20:18:16",NA,FALSE,NA,NA,NA,NA,NA,NA,1142,39.83,"O",139.87,"B",81.42
"4745449740413802912-0429280499490883835-Web","4745449740413802912-0429280499490883835-Web-1-1778362173","E6BB0506","2026-05-06","2026-04-29 17:47:20",NA,FALSE,NA,NA,NA,NA,NA,NA,1268,41.09,"M",105.13,"E",69.12
"2604722070682092424-5868834197607566094-Web","2604722070682092424-5868834197607566094-Web-4-1774695394","E6BB0511","2026-05-11","2026-05-04 16:51:23",NA,FALSE,NA,NA,NA,NA,NA,NA,1039,31.81,"O",124.53,"B",68.18
"8080976593507636561-6836650065150451431-Web","8080976593507636561-6836650065150451431-Web-15-1774445617","E6BB0612","2026-06-12","2026-03-24 21:15:00",NA,FALSE,NA,NA,NA,NA,NA,NA,4148,12,"J",95.75,"D",48.16
"7931682199631633411-8907167033608884275-Web","7931682199631633411-8907167033608884275-Web-15-1779218386","E6BB0412","2026-04-12","2026-04-01 15:36:07",NA,FALSE,NA,NA,NA,NA,NA,NA,1868,15.24,"K",132,"C",44.8
"0204219472641005688-1552769330852148805-Web","0204219472641005688-1552769330852148805-Web-3-1778714512","E6BB0621","2026-06-21","2026-05-15 22:50:40",NA,FALSE,NA,NA,NA,NA,NA,NA,2185,32.14,"P",134.38,"A",80.28
"6874965288524244115-1217667239382098459-Web","6874965288524244115-1217667239382098459-Web-6-1771767640","E6BB0419","2026-04-19","2026-04-07 19:31:01",NA,FALSE,NA,NA,NA,NA,NA,NA,944,45.15,"N",222.36,"C",105.25
"5266619801327132208-1282288635002999787-Web","5266619801327132208-1282288635002999787-Web-4-1773465548","E6BB0516","2026-05-16","2026-05-07 14:12:02",NA,FALSE,NA,NA,NA,NA,NA,NA,1270,30.21,"L",139.9,"C",87.03
"1162593386868412989-3097109134183099674-Web","1162593386868412989-3097109134183099674-Web-14-1774640350","E6BB0614","2026-06-14","2026-06-13 19:35:43",NA,FALSE,NA,NA,NA,NA,NA,NA,1121,24.45,"L",118.47,"A",49.72
"4256495835689222643-1140990543475624232-Web","4256495835689222643-1140990543475624232-Web-10-1778587806","E6BB0703","2026-07-03","2026-06-01 16:51:31",NA,FALSE,NA,NA,NA,NA,NA,NA,1398,17.85,"O",89.19,"C",52.95
"2500384029179248757-1370274799244323932-Web","2500384029179248757-1370274799244323932-Web-14-1778675405","E6BB0412","2026-04-12","2026-03-29 12:27:23",NA,FALSE,NA,NA,NA,NA,NA,NA,1184,40.33,"J",163.76,"D",60.56
"3225562766511243470-6632688431480082614-Web","3225562766511243470-6632688431480082614-Web-8-1772640731","E6BB0329","2026-03-29","2026-01-09 19:02:22",NA,FALSE,NA,NA,NA,NA,NA,NA,4506,12,"P",196.1,"C",76.36
"6382353500967925240-2024582493286378753-Web","6382353500967925240-2024582493286378753-Web-12-1777297784","E6BB0418","2026-04-18","2026-04-11 15:03:28",NA,FALSE,NA,NA,NA,NA,NA,NA,1149,23.33,"P",124.77,"E",79.91
"5777562810738824202-2402103611285876888-Web","5777562810738824202-2402103611285876888-Web-14-1779168762","E6BB0710","2026-07-10","2026-06-27 18:11:08",NA,FALSE,NA,NA,NA,NA,NA,NA,1495,34.83,"O",121.74,"B",55.64
"9094942658537346623-2882748695516637512-Web","9094942658537346623-2882748695516637512-Web-12-1775217032","E6BB0609","2026-06-09","2026-05-04 14:58:18",NA,FALSE,NA,NA,NA,NA,NA,NA,1454,20.12,"L",79.29,"E",47.67
"6242594496042068833-8354478898201817051-Web","6242594496042068833-8354478898201817051-Web-9-1774894440","E6BB0511","2026-05-11","2026-04-07 13:09:56",NA,FALSE,NA,NA,NA,NA,NA,NA,1465,18.66,"O",135.88,"D",68.88
"0021278436453006799-8033153211766875603-Web","0021278436453006799-8033153211766875603-Web-6-1771616579","E6BB0508","2026-05-08","2026-04-19 10:08:18",NA,FALSE,NA,NA,NA,NA,NA,NA,1971,38.99,"O",123.74,"C",75.72
"7302988584321963778-5675143621113024344-Web","7302988584321963778-5675143621113024344-Web-15-1779671268","E6BB0705","2026-07-05","2026-06-19 16:04:31",NA,FALSE,NA,NA,NA,NA,NA,NA,1133,44.97,"P",187.14,"C",68.77
"7134123448622211388-2278147463128365388-Web","7134123448622211388-2278147463128365388-Web-13-1777137224","E6BB0621","2026-06-21","2026-05-05 21:38:38",NA,FALSE,NA,NA,NA,NA,NA,NA,2641,23.02,"J",91.77,"D",55.41
"9698833784059561926-5001095152709623817-Web","9698833784059561926-5001095152709623817-Web-4-1771557740","E6BB0623","2026-06-23","2026-06-21 18:28:45",NA,FALSE,NA,NA,NA,NA,NA,NA,821,44.11,"O",200.69,"A",88.98
"6829470353750822517-3741649175644858388-Web","6829470353750822517-3741649175644858388-Web-15-1774805361","E6BB0415","2026-04-15","2026-03-27 17:05:39",NA,FALSE,NA,NA,NA,NA,NA,NA,1508,41.1,"L",188.39,"D",92.61
"0130281832430977254-7495064245164433789-Web","0130281832430977254-7495064245164433789-Web-14-1773121811","E6BB0506","2026-05-06","2026-04-26 11:55:49",NA,FALSE,NA,NA,NA,NA,NA,NA,1004,35.17,"J",137.65,"E",57.72
"1361387236073659981-0432282208365993443-Web","1361387236073659981-0432282208365993443-Web-15-1770831254","E6BB0513","2026-05-13","2026-04-04 18:13:06",NA,FALSE,NA,NA,NA,NA,NA,NA,2711,33.41,"N",190.43,"C",71.69
"9783449527820575825-6478717523465613333-Web","9783449527820575825-6478717523465613333-Web-1-1771239249","E6BB0615","2026-06-15","2026-05-20 15:41:57",NA,FALSE,NA,NA,NA,NA,NA,NA,1127,23.09,"M",190.13,"B",75.27
"2566400950401042021-7265118858462950509-Web","2566400950401042021-7265118858462950509-Web-8-1773050687","E6BB0408","2026-04-08","2026-04-01 17:04:10",NA,FALSE,NA,NA,NA,NA,NA,NA,1562,40.04,"K",181.28,"D",88.21
"1636092354927140101-4161692270626171072-Web","1636092354927140101-4161692270626171072-Web-10-1777266398","E6BB0529","2026-05-29","2026-05-17 18:04:31",NA,FALSE,NA,NA,NA,NA,NA,NA,1473,24.25,"J",187.76,"C",82.08
"3667070626620789246-6417261722700547666-Web","3667070626620789246-6417261722700547666-Web-7-1777912939","E6BB0410","2026-04-10","2026-03-25 13:32:01",NA,FALSE,NA,NA,NA,NA,NA,NA,1665,28.02,"O",146.42,"C",89.22
"1603990026663544311-1313189516897980593-Web","1603990026663544311-1313189516897980593-Web-2-1775830795","E6BB0502","2026-05-02","2026-03-21 14:33:09",NA,FALSE,NA,NA,NA,NA,NA,NA,1712,47.06,"O",160.78,"A",111.75
"6075817931362554504-7357584834969771619-Web","6075817931362554504-7357584834969771619-Web-10-1779433808","E6BB0620","2026-06-20","2026-05-07 14:20:45",NA,FALSE,NA,NA,NA,NA,NA,NA,2139,36.32,"N",141.44,"A",94.6
"0412556997261640400-1523265417032618992-Web","0412556997261640400-1523265417032618992-Web-1-1779905277","E6BB0619","2026-06-19","2026-05-24 16:38:24",NA,FALSE,NA,NA,NA,NA,NA,NA,1795,24.61,"P",174.7,"B",82.44
"4837000446649252426-6386431098346773213-Web","4837000446649252426-6386431098346773213-Web-7-1776943673","E6BB0709","2026-07-09","2026-06-06 11:06:44",NA,FALSE,NA,NA,NA,NA,NA,NA,1356,42.13,"K",112.45,"A",82.36
"7448411875105077462-4748786409959159918-Web","7448411875105077462-4748786409959159918-Web-11-1778606328","E6BB0531","2026-05-31","2026-05-25 20:57:57",NA,FALSE,NA,NA,NA,NA,NA,NA,993,40.13,"M",204.55,"A",102.48
"9871888341597036734-4163384778657508666-Web","9871888341597036734-4163384778657508666-Web-4-1776223688","E6BB0515","2026-05-15","2026-05-09 16:19:38",NA,FALSE,NA,NA,NA,NA,NA,NA,486,39.41,"J",122.33,"C",90.36
"0044794361095366778-7929958281831566817-Web","0044794361095366778-7929958281831566817-Web-10-1772303141","E6BB0709","2026-07-09","2026-07-01 14:10:51",NA,FALSE,NA,NA,NA,NA,NA,NA,1190,43.49,"O",143.08,"E",97.83
"5280187577614418519-3053689806852716953-Web","5280187577614418519-3053689806852716953-Web-7-1776925834","E6BB0426","2026-04-26","2026-04-07 10:42:56",NA,FALSE,NA,NA,NA,NA,NA,NA,1037,36.83,"L",156.45,"E",77.69
"8936250841246136865-8099710639330890622-Web","8936250841246136865-8099710639330890622-Web-2-1772012373","E6BB0624","2026-06-24","2026-05-27 12:09:44",NA,FALSE,NA,NA,NA,NA,NA,NA,2123,24.75,"J",156.98,"B",88.02
"2718005378382100870-2684058277900218878-Web","2718005378382100870-2684058277900218878-Web-6-1774864353","E6BB0627","2026-06-27","2026-06-01 16:34:58",NA,FALSE,NA,NA,NA,NA,NA,NA,1697,20.07,"N",132.65,"C",41.38
"6820181318500078046-8975590439117160821-Web","6820181318500078046-8975590439117160821-Web-3-1778046464","E6BB0613","2026-06-13","2026-04-08 19:06:17",NA,FALSE,NA,NA,NA,NA,NA,NA,3093,12,"M",106.03,"D",66.54
"8258262064030723724-5416402292899314625-Web","8258262064030723724-5416402292899314625-Web-12-1777633859","E6BB0623","2026-06-23","2026-06-05 17:09:42",NA,FALSE,NA,NA,NA,NA,NA,NA,1864,36.55,"J",195.57,"E",101.15
"6761222480835679208-5597316082617249075-Web","6761222480835679208-5597316082617249075-Web-6-1776678348","E6BB0710","2026-07-10","2026-05-09 19:37:27",NA,FALSE,NA,NA,NA,NA,NA,NA,2357,17.77,"N",179.07,"B",77.63
"8380093395723153386-7391860693640022099-Web","8380093395723153386-7391860693640022099-Web-10-1770131051","E6BB0416","2026-04-16","2026-04-16 11:20:04",NA,FALSE,NA,NA,NA,NA,NA,NA,845,27.59,"J",171.39,"C",75.94
"5131752153277322038-0806514868343553275-Web","5131752153277322038-0806514868343553275-Web-7-1778322658","E6BB0602","2026-06-02","2026-05-03 20:18:12",NA,FALSE,NA,NA,NA,NA,NA,NA,1279,37.65,"P",141.92,"E",86.42
"6250497968748284162-9344389795538505413-Web","6250497968748284162-9344389795538505413-Web-12-1777135423","E6BB0416","2026-04-16","2026-04-14 18:40:38",NA,FALSE,NA,NA,NA,NA,NA,NA,969,20.2,"O",96.93,"A",57.44
"5387162411970241301-8182222371304272653-Web","5387162411970241301-8182222371304272653-Web-7-1777526843","E6BB0710","2026-07-10","2026-06-28 16:00:42",NA,FALSE,NA,NA,NA,NA,NA,NA,787,12.09,"O",162.75,"A",62.7
"9723012077694100521-0080617706755097589-Web","9723012077694100521-0080617706755097589-Web-9-1778455746","E6BB0421","2026-04-21","2026-03-16 14:05:08",NA,FALSE,NA,NA,NA,NA,NA,NA,1358,37.16,"O",152.57,"D",69.54
"4681162241892667585-0849945068761973786-Web","4681162241892667585-0849945068761973786-Web-1-1775545815","E6BB0522","2026-05-22","2026-04-15 22:45:33",NA,FALSE,NA,NA,NA,NA,NA,NA,2722,12,"N",86.01,"A",51.06
"0697502798261651358-3961063620128110360-Web","0697502798261651358-3961063620128110360-Web-4-1778078489","E6BB0614","2026-06-14","2026-05-29 19:11:26",NA,FALSE,NA,NA,NA,NA,NA,NA,1276,40.15,"M",196.03,"D",91.91
"5406746633358874519-5785190926355330758-Web","5406746633358874519-5785190926355330758-Web-4-1772296807","E6BB0416","2026-04-16","2026-03-07 16:33:37",NA,FALSE,NA,NA,NA,NA,NA,NA,2076,44.1,"P",176.4,"B",104.45
"2719007668586130562-5683099794330470175-Web","2719007668586130562-5683099794330470175-Web-15-1771514784","E6BB0511","2026-05-11","2026-05-09 20:19:44",NA,FALSE,NA,NA,NA,NA,NA,NA,1078,45.53,"K",124.14,"E",68.17
"6689468877893650567-9205449296438130963-Web","6689468877893650567-9205449296438130963-Web-2-1778310603","E6BB0704","2026-07-04","2026-07-03 14:53:27",NA,FALSE,NA,NA,NA,NA,NA,NA,1229,38.56,"J",132.26,"B",95.55
"8526110264594829075-9183582741245907929-Web","8526110264594829075-9183582741245907929-Web-11-1776394918","E6BB0602","2026-06-02","2026-05-31 22:04:28",NA,FALSE,NA,NA,NA,NA,NA,NA,1111,32.53,"J",132.79,"B",94.81
"6700408202126370882-6815838408504702506-Web","6700408202126370882-6815838408504702506-Web-12-1772608005","E6BB0416","2026-04-16","2026-03-04 16:39:44",NA,FALSE,NA,NA,NA,NA,NA,NA,2601,29.09,"L",117.39,"B",77.59
"4948888256302190809-1014218220844036257-Web","4948888256302190809-1014218220844036257-Web-2-1774041171","E6BB0410","2026-04-10","2026-03-31 21:33:55",NA,FALSE,NA,NA,NA,NA,NA,NA,1439,32.02,"O",114.08,"A",59.46
"6870534078582110505-7334906764807813885-Web","6870534078582110505-7334906764807813885-Web-13-1776687468","E6BB0526","2026-05-26","2026-05-16 18:26:19",NA,FALSE,NA,NA,NA,NA,NA,NA,1300,39.59,"L",136.49,"A",97.63
"5968835340774455218-7739339071066120767-Web","5968835340774455218-7739339071066120767-Web-15-1770256047","E6BB0702","2026-07-02","2026-06-03 21:34:52",NA,FALSE,NA,NA,NA,NA,NA,NA,1341,54.76,"M",137.81,"A",92.17
"1705516730500906284-4107662639948597714-Web","1705516730500906284-4107662639948597714-Web-3-1776632514","E6BB0525","2026-05-25","2026-05-04 18:06:21",NA,FALSE,NA,NA,NA,NA,NA,NA,938,32.15,"M",106.83,"D",69.87
"0519435942793543458-3805098534294597140-Web","0519435942793543458-3805098534294597140-Web-9-1770696631","E6BB0711","2026-07-11","2026-07-03 20:32:20",NA,FALSE,NA,NA,NA,NA,NA,NA,759,40.48,"N",188.54,"C",84.86
"0528868496627150136-7936745122671432966-Web","0528868496627150136-7936745122671432966-Web-7-1772293285","E6BB0327","2026-03-27","2026-03-26 17:17:22",NA,FALSE,NA,NA,NA,NA,NA,NA,331,44.79,"N",167.78,"A",108.66
"8772075474596698038-4906277565178332617-Web","8772075474596698038-4906277565178332617-Web-2-1779429765","E6BB0702","2026-07-02","2026-06-12 12:23:15",NA,FALSE,NA,NA,NA,NA,NA,NA,843,34.83,"K",134.26,"E",58.68
"5123330431849974244-6000520738051206255-Web","5123330431849974244-6000520738051206255-Web-13-1772946508","E6BB0418","2026-04-18","2026-03-20 15:43:59",NA,FALSE,NA,NA,NA,NA,NA,NA,1698,34.97,"O",113.32,"E",80.08
"3857552015225901210-6502850567118497573-Web","3857552015225901210-6502850567118497573-Web-10-1772710842","E6BB0418","2026-04-18","2026-03-26 18:46:32",NA,FALSE,NA,NA,NA,NA,NA,NA,2136,34.97,"J",197.86,"C",92.07
"7181803266539482759-0525473877472881829-Web","7181803266539482759-0525473877472881829-Web-8-1771030163","E6BB0405","2026-04-05","2026-04-02 13:53:37",NA,FALSE,NA,NA,NA,NA,NA,NA,1211,53.68,"M",144.8,"C",105.56
"8412247937599192128-6256416108837558969-Web","8412247937599192128-6256416108837558969-Web-1-1776737474","E6BB0427","2026-04-27","2026-04-13 16:26:30","ATL:TM_38-91933/ATL-041326260",TRUE,"219","14","SunTrust Deck Infield",2,50.98,101.96,1393,29.72,"P",138.78,"B",92.77
"9960919130152117709-7956644852802675866-Web","9960919130152117709-7956644852802675866-Web-5-1778424982","E6BB0412","2026-04-12","2026-03-31 17:08:31",NA,FALSE,NA,NA,NA,NA,NA,NA,1741,25.9,"K",98.37,"B",60.93
"9262790358054841542-4135563114946561683-Web","9262790358054841542-4135563114946561683-Web-15-1771946986","E6BB0427","2026-04-27","2026-04-13 18:41:32",NA,FALSE,NA,NA,NA,NA,NA,NA,1756,38.93,"P",139.84,"E",95.69
"6435106961910297125-8625009887538498219-Web","6435106961910297125-8625009887538498219-Web-8-1770363805","E6BB0429","2026-04-29","2026-04-23 19:33:20",NA,FALSE,NA,NA,NA,NA,NA,NA,873,47.31,"O",147.93,"B",83.85
"5364832589845758401-7612921185597667995-Web","5364832589845758401-7612921185597667995-Web-5-1777111019","E6BB0621","2026-06-21","2026-06-10 17:37:27",NA,FALSE,NA,NA,NA,NA,NA,NA,1806,23.44,"K",183.95,"C",84.2
"1278792771370706299-7626985573346244898-Web","1278792771370706299-7626985573346244898-Web-12-1770049411","E6BB0516","2026-05-16","2026-05-15 09:53:21",NA,FALSE,NA,NA,NA,NA,NA,NA,1027,36.25,"M",195.32,"D",77.63
"9385411565712843651-4080425478113710699-Web","9385411565712843651-4080425478113710699-Web-1-1773296602","E6BB0605","2026-06-05","2026-04-16 16:04:42",NA,FALSE,NA,NA,NA,NA,NA,NA,1520,18.73,"K",165.22,"A",59.21
"7222696091613758659-1733124007533076585-Web","7222696091613758659-1733124007533076585-Web-7-1776314396","E6BB0330","2026-03-30","2026-03-25 18:03:04",NA,FALSE,NA,NA,NA,NA,NA,NA,1402,49.25,"J",158.54,"A",101.7
"6801184966987850553-3476268478028458486-Web","6801184966987850553-3476268478028458486-Web-11-1779976331","E6BB0506","2026-05-06","2026-04-23 17:02:59",NA,FALSE,NA,NA,NA,NA,NA,NA,1265,25.29,"K",139.31,"C",87.8
"9925775732569320953-3086209169441590406-Web","9925775732569320953-3086209169441590406-Web-10-1770455196","E6BB0416","2026-04-16","2026-04-02 14:18:47",NA,FALSE,NA,NA,NA,NA,NA,NA,1818,48.98,"L",165.59,"E",85.6
"1119871188740097959-3132916281525982341-Web","1119871188740097959-3132916281525982341-Web-9-1779320113","E6BB0524","2026-05-24","2026-05-12 19:00:20",NA,FALSE,NA,NA,NA,NA,NA,NA,666,39.77,"P",199.75,"C",85.21
"0371796010191372482-2580532143499352903-Web","0371796010191372482-2580532143499352903-Web-7-1778841884","E6BB0630","2026-06-30","2026-06-19 16:51:36",NA,FALSE,NA,NA,NA,NA,NA,NA,792,30.42,"L",133.5,"C",89.52
"9246583836438921863-6968363057042395854-Web","9246583836438921863-6968363057042395854-Web-13-1777429021","E6BB0609","2026-06-09","2026-06-09 13:02:20",NA,FALSE,NA,NA,NA,NA,NA,NA,1279,37.58,"L",153,"B",59.96
"8801452527258284944-6696045246618745953-Web","8801452527258284944-6696045246618745953-Web-5-1777449197","E6BB0606","2026-06-06","2026-05-11 17:22:30",NA,FALSE,NA,NA,NA,NA,NA,NA,1301,14.66,"J",155.51,"C",51.94
"6343977282678708351-7426075413183142083-Web","6343977282678708351-7426075413183142083-Web-14-1774932328","E6BB0417","2026-04-17","2026-03-12 15:32:27",NA,FALSE,NA,NA,NA,NA,NA,NA,1547,32.29,"M",179.71,"E",76.02
"5635604374144170275-3692381008019016939-Web","5635604374144170275-3692381008019016939-Web-15-1772810360","E6BB0423","2026-04-23","2026-04-09 13:16:59",NA,FALSE,NA,NA,NA,NA,NA,NA,1364,39.27,"L",155.57,"A",101.63
"6984759298370910057-0682911018157117759-Web","6984759298370910057-0682911018157117759-Web-10-1778198215","E6BB0515","2026-05-15","2026-04-09 12:43:34",NA,FALSE,NA,NA,NA,NA,NA,NA,1948,19.94,"J",138.63,"D",71.17
"5928988932464431806-2743414509748661173-Web","5928988932464431806-2743414509748661173-Web-13-1778614012","E6BB0416","2026-04-16","2026-03-23 22:33:31",NA,FALSE,NA,NA,NA,NA,NA,NA,1829,39.11,"P",196.02,"B",101.32
"5356928916353452521-5723631248174542807-Web","5356928916353452521-5723631248174542807-Web-13-1771209658","E6BB0710","2026-07-10","2026-04-20 15:20:53",NA,FALSE,NA,NA,NA,NA,NA,NA,2778,12,"O",177.92,"B",68.26
"8056457170456036138-9570565487259382863-Web","8056457170456036138-9570565487259382863-Web-1-1774723614","E6BB0401","2026-04-01","2026-03-31 21:12:44",NA,FALSE,NA,NA,NA,NA,NA,NA,719,46.42,"K",180.31,"A",83.08
"4837428931950819633-9825149224910226114-Web","4837428931950819633-9825149224910226114-Web-5-1774278245","E6BB0702","2026-07-02","2026-05-22 16:32:16",NA,FALSE,NA,NA,NA,NA,NA,NA,2417,42.03,"L",168.81,"B",66.67
"1267280450121177897-8436101216082283348-Web","1267280450121177897-8436101216082283348-Web-7-1775473874","E6BB0419","2026-04-19","2026-04-08 10:56:52",NA,FALSE,NA,NA,NA,NA,NA,NA,1181,42.54,"N",208.15,"E",91.14
"4558109552950296074-3811254192919048700-Web","4558109552950296074-3811254192919048700-Web-2-1770499743","E6BB0402","2026-04-02","2026-03-06 17:11:59",NA,FALSE,NA,NA,NA,NA,NA,NA,1345,46.4,"P",193.22,"B",80.94
"3494331972331854975-0008953650195507200-Web","3494331972331854975-0008953650195507200-Web-14-1774387475","E6BB0419","2026-04-19","2026-03-02 14:16:51",NA,FALSE,NA,NA,NA,NA,NA,NA,2053,25.17,"N",114.45,"A",69.24
"8037376737227823285-5839187498261208846-Web","8037376737227823285-5839187498261208846-Web-5-1776846247","E6BB0630","2026-06-30","2026-06-09 14:56:44",NA,FALSE,NA,NA,NA,NA,NA,NA,1699,44.79,"N",210.53,"B",91.64
"5098355004356326453-8597419004386639160-Web","5098355004356326453-8597419004386639160-Web-13-1778267765","E6BB0408","2026-04-08","2026-03-12 16:17:24",NA,FALSE,NA,NA,NA,NA,NA,NA,1118,17.21,"J",157.59,"E",56.5
"9695416843224050573-5193736495949182149-Web","9695416843224050573-5193736495949182149-Web-4-1773677984","E6BB0605","2026-06-05","2026-06-01 19:09:27",NA,FALSE,NA,NA,NA,NA,NA,NA,1225,22.92,"P",143.59,"D",71.04
"4734071991570955355-9120935535965356296-Web","4734071991570955355-9120935535965356296-Web-4-1776611788","E6BB0620","2026-06-20","2026-05-03 15:52:51",NA,FALSE,NA,NA,NA,NA,NA,NA,2699,14.03,"M",155.67,"C",63.61
"9213837117369176402-2472029074529871631-Web","9213837117369176402-2472029074529871631-Web-8-1771171186","E6BB0329","2026-03-29","2026-03-02 17:19:22",NA,FALSE,NA,NA,NA,NA,NA,NA,995,33.19,"L",152.6,"C",62.39
"9148125909723261769-7113465411322956984-Web","9148125909723261769-7113465411322956984-Web-2-1772232982","E6BB0419","2026-04-19","2026-04-13 15:53:59","ATL:TM_38-15404/ATL-041326911",TRUE,"219","1","Infiniti Club Infield",2,28.45,56.9,673,22.51,"K",111.09,"A",50.52
"1951440316130979852-6236455154689350894-Web","1951440316130979852-6236455154689350894-Web-13-1772792606","E6BB0413","2026-04-13","2026-04-07 19:45:27",NA,FALSE,NA,NA,NA,NA,NA,NA,1340,26.65,"O",152.05,"D",90.98
"2994907599614185292-6411214120805761547-Web","2994907599614185292-6411214120805761547-Web-11-1775909906","E6BB0417","2026-04-17","2026-04-17 13:41:55",NA,FALSE,NA,NA,NA,NA,NA,NA,1050,40.3,"J",183.92,"A",94.14
"8997904157655684953-9635852249644769550-Web","8997904157655684953-9635852249644769550-Web-6-1771503562","E6BB0624","2026-06-24","2026-06-22 16:36:19",NA,FALSE,NA,NA,NA,NA,NA,NA,1016,48.94,"K",139.37,"B",105.99
"5046408127480405394-9693499606405422089-Web","5046408127480405394-9693499606405422089-Web-1-1770333333","E6BB0705","2026-07-05","2026-06-12 12:47:56",NA,FALSE,NA,NA,NA,NA,NA,NA,1002,31.17,"K",120.01,"E",85.3
"4786101630833374002-9617300144126027189-Web","4786101630833374002-9617300144126027189-Web-2-1773696582","E6BB0629","2026-06-29","2026-05-17 09:36:35",NA,FALSE,NA,NA,NA,NA,NA,NA,2428,26.78,"M",157.13,"A",76.37
"2041767439282119838-3353150289370340910-Web","2041767439282119838-3353150289370340910-Web-12-1776506184","E6BB0420","2026-04-20","2026-04-15 13:19:25",NA,FALSE,NA,NA,NA,NA,NA,NA,703,47.49,"O",161.85,"D",91.78
"0892527435315257896-9447289035089282262-Web","0892527435315257896-9447289035089282262-Web-10-1772325615","E6BB0530","2026-05-30","2026-05-12 15:41:14",NA,FALSE,NA,NA,NA,NA,NA,NA,1229,24.51,"M",116.26,"E",68.84
"9375103060464597118-3217265251862642678-Web","9375103060464597118-3217265251862642678-Web-10-1778711363","E6BB0427","2026-04-27","2026-04-26 13:56:23",NA,FALSE,NA,NA,NA,NA,NA,NA,1068,27.79,"P",133.62,"E",51.81
"0259552373167942913-1094056790801606106-Web","0259552373167942913-1094056790801606106-Web-4-1776421058","E6BB0404","2026-04-04","2026-03-30 10:31:06","ATL:TM_38-30826/ATL-033026154",TRUE,"202","9","Infiniti Club Outfield",5,50.32,251.6,698,43.26,"J",157.29,"D",94.58
"0626249222438323336-5153248483365685965-Web","0626249222438323336-5153248483365685965-Web-13-1774641886","E6BB0402","2026-04-02","2026-04-01 17:43:37",NA,FALSE,NA,NA,NA,NA,NA,NA,375,39.47,"O",138.38,"D",92.54
"5178541118217693336-1142621732043039942-Web","5178541118217693336-1142621732043039942-Web-6-1779782299","E6BB0607","2026-06-07","2026-06-06 18:11:25",NA,FALSE,NA,NA,NA,NA,NA,NA,836,28.66,"O",173.83,"A",71.17
"4623309967414648025-4636014527180777808-Web","4623309967414648025-4636014527180777808-Web-14-1770447253","E6BB0511","2026-05-11","2026-05-07 13:26:56",NA,FALSE,NA,NA,NA,NA,NA,NA,1093,49.03,"L",153.79,"D",99.33
"9986347836880572095-3878030385924547062-Web","9986347836880572095-3878030385924547062-Web-1-1777674445","E6BB0711","2026-07-11","2026-07-10 21:33:19",NA,FALSE,NA,NA,NA,NA,NA,NA,869,45.07,"J",218.83,"D",105.73
"4583680185277648317-9992292407661020049-Web","4583680185277648317-9992292407661020049-Web-1-1772135955","E6BB0629","2026-06-29","2026-06-12 19:55:24",NA,FALSE,NA,NA,NA,NA,NA,NA,936,38.42,"P",202.71,"C",97.74
"4212883419296791165-5381277402389323333-Web","4212883419296791165-5381277402389323333-Web-6-1779220453","E6BB0425","2026-04-25","2026-02-15 16:21:53",NA,FALSE,NA,NA,NA,NA,NA,NA,2093,29.7,"P",184.06,"E",84.69
"2817614633003005605-4797094928117937673-Web","2817614633003005605-4797094928117937673-Web-14-1771848038","E6BB0515","2026-05-15","2026-05-10 17:37:16",NA,FALSE,NA,NA,NA,NA,NA,NA,895,26.67,"J",87.27,"D",51.48
"4858812282115331717-8173786320857458289-Web","4858812282115331717-8173786320857458289-Web-15-1770540308","E6BB0524","2026-05-24","2026-03-25 20:25:12",NA,FALSE,NA,NA,NA,NA,NA,NA,1283,44.79,"M",188.57,"B",80.55
"2748036495690887727-5923133182237724104-Web","2748036495690887727-5923133182237724104-Web-6-1771158535","E6BB0510","2026-05-10","2026-01-31 17:24:36",NA,FALSE,NA,NA,NA,NA,NA,NA,4240,12,"O",77.04,"A",42.04
"1219835439152230978-6866042396019866546-Web","1219835439152230978-6866042396019866546-Web-13-1771903389","E6BB0620","2026-06-20","2026-06-17 20:58:13",NA,FALSE,NA,NA,NA,NA,NA,NA,1399,25.77,"M",158.27,"E",85.56
"6593164732945414134-2970018623324069984-Web","6593164732945414134-2970018623324069984-Web-15-1771786192","E6BB0612","2026-06-12","2026-06-10 13:00:17",NA,FALSE,NA,NA,NA,NA,NA,NA,1168,53.59,"J",156.75,"B",102.15
"5485072935253440212-6164055547336473021-Web","5485072935253440212-6164055547336473021-Web-12-1779248784","E6BB0517","2026-05-17","2026-04-06 16:48:09",NA,FALSE,NA,NA,NA,NA,NA,NA,1031,26.5,"K",119.83,"A",74.02
"9204855450802756188-5415108160099745335-Web","9204855450802756188-5415108160099745335-Web-9-1771590852","E6BB0510","2026-05-10","2026-04-19 21:39:12",NA,FALSE,NA,NA,NA,NA,NA,NA,2091,36.38,"O",147.09,"A",68.75
